participant_id,self_understanding,minivlat_score,difficulty_rating,sentence,minivlat_time,predictions,level_1,level_2,level_3,level_4,image
56ebca742267d1ecbf0a722e,4,10,2,"In 2005, it was 148.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-448110.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2006, it was 165.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-448110.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2007, it was 138.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-448110.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2008, it was 146.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-448110.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2009, it was 132.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-448110.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2010, it was 134.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-448110.png
56ebca742267d1ecbf0a722e,4,10,3,The above bar graph shows the early initiation of breastfeeding in some Asian countries.,5.725366667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-119573.png
56ebca742267d1ecbf0a722e,4,10,3,"In India, the percentage is 41.5.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-119573.png
56ebca742267d1ecbf0a722e,4,10,3,"In Pakistan, it is 18%.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-119573.png
56ebca742267d1ecbf0a722e,4,10,3,"In Sri Lanka, the percent is 90.3.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-119573.png
56ebca742267d1ecbf0a722e,4,10,3,"In Bangladesh, it is 50.8%.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-119573.png
56ebca742267d1ecbf0a722e,4,10,3,"In Nepal, the percent is 54.9.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-119573.png
56ebca742267d1ecbf0a722e,4,10,3,In China it is 26.4%.,5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-119573.png
56ebca742267d1ecbf0a722e,4,10,2,The above graph shows the population growth of Ikerasaarsuk.,5.725366667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 1991, it was 79.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 1992, it was 77.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 1993, it was 83.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 1994, it was 91.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 1995, it was 102.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 1996, it was 101.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 1997, it was 113.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 1998, it was 117.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 1999, it was 116.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2000, it was 121.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2001, it was 116.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2002, it was 110.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2003, it was 118.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2004, it was 123.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2005, it was 121.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2006, it was 124.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2007, it was 113.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,In 2008 it was 109.,5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2009, it was 103.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
56ebca742267d1ecbf0a722e,4,10,2,"In 2010, it was 106.",5.725366667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
78de30cbaefb92ea5eab83d7,3,9,1,Tiilerilaaq growth in population from 1991-2010,4.174633333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-448110.png
78de30cbaefb92ea5eab83d7,3,9,1,Ikerasaarsuk population growth from 1991 - 2010 by year,4.174633333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-370954.png
78de30cbaefb92ea5eab83d7,3,9,5,density fxn joint range x and y values,4.174633333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-236684.png
4b0a3744731cffbc976ae1f2,1,5,3,This image is more of a graph of Tiilerilaaq Population.,10.24001667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-448110.png
4b0a3744731cffbc976ae1f2,1,5,3,Ernie Toshack's First class batting performance highs and lows.,10.24001667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-24640.png
4b0a3744731cffbc976ae1f2,1,5,3,Ikerasaarsuk/Population growth dynamics from 1991 thru 2010.,10.24001667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
344839fbe2517adc2d15f38d,4,9,4,The image is a chunky bar graph which compares the fundraising expenses with the contributions raised.,14.61318333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-14152.png
344839fbe2517adc2d15f38d,4,9,4,"It shows 4 comparisons , Canada's Canservative party, the Liberal Party andthe New Democratic Party.",14.61318333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-14152.png
344839fbe2517adc2d15f38d,4,9,4,"It also shows the whole thing tallied up , inother words all three parties fundraising expenses as compared with all of the funds they raised. ",14.61318333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-14152.png
344839fbe2517adc2d15f38d,4,9,4,The Image is a bar graph with year by year across the bottom; 1991 through 2010.,14.61318333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-370954.png
344839fbe2517adc2d15f38d,4,9,4,The bar for each year represents the population of Ikerasaarsuk  of last two decades.,14.61318333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-370954.png
344839fbe2517adc2d15f38d,4,9,4,The chart shows 1991 to have a value of 79.,14.61318333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
344839fbe2517adc2d15f38d,4,9,4,Values basically rose dramatically in the early 1990s and tapered off after 2007.,14.61318333,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-370954.png
344839fbe2517adc2d15f38d,4,9,4,The highest value was 126 in the year 2006.,14.61318333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
344839fbe2517adc2d15f38d,4,9,4,The bar for each year represents the population of Ikerasaarsuk.,14.61318333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-370954.png
344839fbe2517adc2d15f38d,4,9,4,"This image is a bar graph labeled Tiilerilaaq population growth dynamics in the last two decades.  The bottom of the chart is year by year 1991 through 2010, and title is a but of a misnomer , because the population definitelu dwindled. 1991 was 209 and 2010 was 134.",14.61318333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-448110.png
344839fbe2517adc2d15f38d,4,9,4,"This image is a bar graph labeled Tiilerilaaq population growth dynamics in the last two decades.  The bottom of the chart is year by year; 1991 through 2010, and title is a bit of a misnomer , because the population definitelu dwindled. 1991 was 209 and 2010 was 134.",14.61318333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-448110.png
b31384990e5c8b92e394636d,5,6,1,Decreasing values from 20 to 134 from 1991 to 2010,4.506616667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-448110.png
b31384990e5c8b92e394636d,5,6,3,Conventionals are highest at 26 and Lohas lowest at 17.,4.506616667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-480642.png
b31384990e5c8b92e394636d,5,6,3,Others are 19,4.506616667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-480642.png
b31384990e5c8b92e394636d,5,6,2,Increased drastically from 91 to 97 then stable until 2010,4.506616667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
ac3f1c7649d076c01c13e21d,3,11,2,The image above shows the Croatian parliamentary results of any party winning 10 or more seats in any election during that time frame.,3.522466667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-472392.png
ac3f1c7649d076c01c13e21d,3,11,1,It shows the values of 2 cumulative distribution functions F(x) and G(x).,3.522466667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-307125.png
1a1b079a293cd4b46a7036af,3,7,3,"There are no breaks in the years. 1991 had 79, 1992 had 77, 1993 had 83, 1994 had 91, 1995 had 102, 1996 had 101, 1997 had 113, 1998 had 117, 1999 had 116; 2000 had 121, 2001 had 116, 2002 had 110, 2003 had 118, 2004 had 123, 2005 had 121, 2006 had 124, 2007 had 113, 2008 had 109, 2009 had 103 and 2010 had 106.",6.606316667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
1a1b079a293cd4b46a7036af,3,7,5,"The line graph, displaying one blue line and one red line, show molecular coefficients of eumelanin and pheomelanin.",6.606316667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-201657.png
1a1b079a293cd4b46a7036af,3,7,5,The x axis starts at 200 and goes up every 100 to 900; the y axis starts at 10 to the power of one until it gets to 10 to the power of 5.,6.606316667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-201657.png
1a1b079a293cd4b46a7036af,3,7,5,The blue line represents eumelanin and red represents Pheomelanin; the blue line starts 4 ticks below 10 to the power of 5 and ends five ticks just past 800 and the red line starts just above 10 to the power of 4 and ends six ticks past 800.,6.606316667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-201657.png
1a1b079a293cd4b46a7036af,3,7,5,I do not know how to describe this as this is not something I am familiar with.,6.606316667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-28614.png
4f6ea8cba0efe432043bb55e,3,11,3,The image is a dot line graph.,2.884733333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-183840.jpg
4f6ea8cba0efe432043bb55e,3,11,3,On the Y axis are numbers from 380 to 490 in intervals of 10.,2.884733333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-183840.jpg
4f6ea8cba0efe432043bb55e,3,11,3,The X axis is listed as Aug 2017.,2.884733333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-183840.jpg
4f6ea8cba0efe432043bb55e,3,11,3,"There is a steady decline from top left to bottom right, beginning at 475 and ending at 390 at the bottom right corner.",2.884733333,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-183840.jpg
4f6ea8cba0efe432043bb55e,3,11,4,"The image is a series of columns or bars that show the population growth dynamics by year, from 1991-2010.",2.884733333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-283458.png
4f6ea8cba0efe432043bb55e,3,11,4,"The data show the following:
1991 - 1.441
1992 - 1.483
1993 - 1.499
1994 - 1.508
1995 - 1.564
1996 - 1.527
1997 - 1.541
1998 - 1.506
1999 - 1.516
2000 - 1.538
2001 - 1.506
2002 - 1.544
2003 - 1.549
2004 - 1.529
2005 - 1.509
2006 - 1.476
2007 - 1.450
2008 - 1.445
2009 - 1.430
2010 - 1.448",2.884733333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-283458.png
4f6ea8cba0efe432043bb55e,3,11,4,"The data show:
1991 - 79
1992 - 77
1993 - 83
1994 - 91
1995 - 102
1996 - 101
1997 - 113
1998 - 117
1999 - 116
2000 - 121
2001 - 116
2002 - 110
2003 - 118
2004 - 123
2005 - 121
2006 - 124
2007 - 113
2008 - 109
2009 - 103
2010 - 106",2.884733333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-370954.png
9218c09b6a29ad16827e32cb,3,10,4,This image depicts a graph showcasing the following  formula: y = x 3 s,8.617766667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-28614.png
9218c09b6a29ad16827e32cb,3,10,4,This image depicts a graph showing the Nanortalik population growth dynamics from 1991-2010.,8.617766667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-283458.png
9218c09b6a29ad16827e32cb,3,10,4,The growth dynamics have a small variance year by year.,8.617766667,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-283458.png
9218c09b6a29ad16827e32cb,3,10,4,"The lowest number on the chart is 1,430 townspeople in 2009, and the highest number is 1,564 townspeople in 1995.",8.617766667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-283458.png
da93d39c2bee0623469f1a18,2,9,5,"The image above depicts two curved functions--one is lined in blue, and one is lined in red--that intersect each other in the middle.",5.184083333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-307125.png
da93d39c2bee0623469f1a18,2,9,5,"Both run diagonally from left to right in a single curved path, though the red line's curve is skinnier than the blue line's curve.",5.184083333,"[1, 0, 1, 0]",1,0,1,0,prolific/train-0-307125.png
da93d39c2bee0623469f1a18,2,9,3,The above graph depicts the seasonal variation of reports of rotavirus A infections.,5.184083333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-205301.png
da93d39c2bee0623469f1a18,2,9,3,"The graph shows months of July, November, and March spanning the years 2000 to 2012.",5.184083333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-205301.png
da93d39c2bee0623469f1a18,2,9,3,What we see from this graph is that infections spike around November to March while there are almost none during July.,5.184083333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-205301.png
da93d39c2bee0623469f1a18,2,9,4,The graph above depicts two lines that portray the molar extinction coefficients of eumelanin and pheomelanin.,5.184083333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-201657.png
da93d39c2bee0623469f1a18,2,9,4,"One line is red and one line is blue, and they both exhibit a negative linear trend.",5.184083333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-201657.png
da93d39c2bee0623469f1a18,2,9,4,"However, the red line's negative slope is steeper than that of the blue.",5.184083333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-201657.png
da93d39c2bee0623469f1a18,2,9,4,"The blue line resembles a nearly completely straight line, while the red line experiences a few noticeable dips and a significant spike near the tip of the right side of the line.",5.184083333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-201657.png
c71e905ca3bd4f2c8d05769c,1,9,5,"The picture is of a line graph measuring ""wavelength"" and ""Molecular Extinction Coefficient"".",8.955283333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-201657.png
c71e905ca3bd4f2c8d05769c,1,9,5,"The properties being tested are ""Eumelanin"" and ""Pheomelanin"".",8.955283333,"[1, 1, 0, 0]",1,1,0,0,prolific/train-0-201657.png
c71e905ca3bd4f2c8d05769c,1,9,5,"Both properties show to decrease in wavelength when the Molecular Extinction Coefficient is higher, however Pheomelanin decreases more compared to Eumelanin. ",8.955283333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-201657.png
c71e905ca3bd4f2c8d05769c,1,9,4,"The graph shows the Orbit Height starting at 475 km and decreasing rapidliy throughout August, ending at 385 Km",8.955283333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-183840.jpg
c71e905ca3bd4f2c8d05769c,1,9,5,Line graph demonstrating single crossing at the 0.5 point and 0 Point.,8.955283333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-307125.png
c71e905ca3bd4f2c8d05769c,1,9,5,Halfway through the graph.,8.955283333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-307125.png
8340526e21cbf92245845730,5,11,5,"The data visualization shows an erratic trend of variation, as it goes up and down repeatedly.",4.8924,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-205301.png
8340526e21cbf92245845730,5,11,5,"For example, it appears that from the period from Nov. to Jul., it peaks, while the rates of infection lower starting in July to November.",4.8924,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-205301.png
8340526e21cbf92245845730,5,11,5,The data is from July 2000 to March. 2012.,4.8924,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-205301.png
8340526e21cbf92245845730,5,11,5,The highest number of reports is 6000 in the years 2010 to 2011.,4.8924,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-205301.png
8340526e21cbf92245845730,5,11,2,This visualization shows an average height using km.,4.8924,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-183840.jpg
8340526e21cbf92245845730,5,11,2,It starts between 470 to 480.,4.8924,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-183840.jpg
8340526e21cbf92245845730,5,11,2,There is a downward trend all the way down to under 390.,4.8924,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-183840.jpg
8340526e21cbf92245845730,5,11,2,"The change in average orbit overall is that it decreases over time, slowing down around 460.",4.8924,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-183840.jpg
8340526e21cbf92245845730,5,11,3,"In this data visualization, the F(x) and G(x) only cross between .4 and .6.",4.8924,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-307125.png
8340526e21cbf92245845730,5,11,3,The lines do not cross at any other point.,4.8924,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-307125.png
edfff12fecd3c886eab4d4bb,2,8,2,This shows population increase and decrease between the years of 1991 and 2010,13.86265,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-283458.png
edfff12fecd3c886eab4d4bb,2,8,5,The graph shows certain numbers.,13.86265,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-28614.png
edfff12fecd3c886eab4d4bb,2,8,5,Solve for y,13.86265,"[1, 1, 0, 0]",1,1,0,0,prolific/train-0-28614.png
edfff12fecd3c886eab4d4bb,2,8,5,This showsthe population by age,13.86265,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-245143.png
58f3086e409609ec95489e4e,2,9,4,There is a graph with two curves.,7.8816,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-307125.png
58f3086e409609ec95489e4e,2,9,4,The G(x) curve is blue and the F(x) is red.,7.8816,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-307125.png
58f3086e409609ec95489e4e,2,9,4,"Both curves are S curves, and cross each other at one section in the middle.",7.8816,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-307125.png
58f3086e409609ec95489e4e,2,9,4,The bottom and top portions of the curves overlap in a plateau.,7.8816,"[1, 0, 1, 0]",1,0,1,0,prolific/train-0-307125.png
58f3086e409609ec95489e4e,2,9,4,Some portions of the bottom and top of the curves overlap each other in a plateau.,7.8816,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-307125.png
58f3086e409609ec95489e4e,2,9,5,"There is a graph with many peaks and troughs from 1890 to 2010, indicating annual flow volume.",7.8816,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-208920.png
58f3086e409609ec95489e4e,2,9,5,"The first portion on the left of the line is red, indicating LaRue volumes in 1925.",7.8816,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-208920.png
58f3086e409609ec95489e4e,2,9,5,"The middle portion is green, indicating Lee's Ferry volume.",7.8816,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-208920.png
58f3086e409609ec95489e4e,2,9,5,The last portion on the right indicates Lake Powell inflows.,7.8816,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-208920.png
58f3086e409609ec95489e4e,2,9,5,"There is a dotted line that strikes through the line in a decline angle, indicating the forecast inflow in 2004.",7.8816,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-208920.png
